Date,Close,ActualReturns,Signal,EMAShort,EMALong,RSIline,MOMline,ROCline,SMAline,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,EMAShort_zscore,EMALong_zscore,RSIline_zscore,MOMline_zscore,ROCline_zscore,SMAline_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,EMAShort_normal,EMALong_normal,RSIline_normal,MOMline_normal,ROCline_normal,SMAline_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal
2006-10-10 00:00:00-04:00,58.52000045776367,-0.015892007824692356,-1.0,60.54511087518381,62.75035075524835,31.504958938993134,-1.9399986267089844,-10.806279662599593,67.3863996887207,58.09452080221967,61.46761866978237,64.84071653734506,10.975202685770933,-2.205496382310969,0.0855711287471479,-2.2910675110581167,-1.4074601790815167,-1.4890639259142981,0.28904403614129986,1.4737816039065077,0.7242628981545304,-1.681172258553164,-0.8151818682460323,-1.4961552385118675,-1.7645457299869922,-1.8769470967292323,0.9573784573545094,0.8241289363673084,-0.03261887569842499,-0.006291898345799555,-0.005783117244557001,-0.06819616944736076,-0.004101125459538363,-0.022418637179897158,-0.00560150481071001,-0.0029082079193294115,-0.005769293442313147,-0.008630378965297005,-0.00823389664773628,-0.0005079841639267914,-0.0008735477664463614,0.00036556360251957
2006-10-11 00:00:00-04:00,57.59000015258789,0.00468832187963697,1.0,60.0904784563229,62.36810256245869,29.22002510159652,-4.0,-9.676910808295247,67.02199974060059,57.58277514312874,61.173809233165926,64.76484332320311,11.740429883481156,-2.2778411464981545,0.010581091647969831,-2.2884222381461243,-1.5230899814723757,-1.5384598113077217,-0.14288561682800882,0.5929183196555985,1.1208371854337922,-1.7127172716694865,-1.0302147016033385,-1.4743618254182995,-1.5854894180732617,-1.5282805075184827,0.722634825178282,0.5053786829236967,0.1134263921927474,-0.007894294454876485,-0.0066374056568305724,-0.03967587830079104,-0.0357701227267395,0.019610502714221576,-0.006327486493394885,-0.008886015935666411,-0.005101743980517065,-0.0013174720253675942,0.01328750122734348,-0.001256203576931833,-0.0013021364282078105,4.59328512759776e-05
2006-10-12 00:00:00-04:00,57.86000061035156,0.012270983010422398,1.0,59.747328018481156,62.03416908452483,30.789423732164416,-2.6899986267089844,-9.551352968200554,66.66999977111817,57.25527914014542,60.88285682314918,64.51043450615295,11.916581685846479,-2.2870247155810546,0.0011180180520558025,-2.2881427336331104,-1.5843917361801796,-1.5656340021716637,0.07740780275703865,1.0176572510983812,1.0812142966039653,-1.7289770144069276,-1.1994317747736694,-1.4574114352091359,-1.4822838251901598,-1.3619157824233161,0.693541882402605,0.40295896006297455,0.28014367969341697,-0.005930702285204451,-0.005771404673544341,0.027124068683247123,0.02264088073750637,0.0021700283230247646,-0.00608364959850079,-0.005660145169869433,-0.005028558709774532,-0.004396972249679632,0.0030444486779664616,-0.00015872051479475915,-0.0001635512183907758,4.830703596016646e-06
2006-10-13 00:00:00-04:00,58.56999969482422,0.023390796295425398,1.0,59.5662005840724,61.777563944547005,34.87850018780966,-2.8800010681152344,-7.355269592048241,66.34619972229004,57.06397273386541,60.66142817905971,64.25888362425401,11.860767387722463,-2.2115187562370124,0.06129918191687844,-2.272817938153891,-1.5658294875503764,-1.55895109251435,0.719248221495282,0.8654686244458785,1.754026321272905,-1.7249713648692042,-1.3181957647695723,-1.4231283069906537,-1.3991774127844785,-1.2547360419542097,0.9488705520740006,0.5501038580405792,0.5594440626669008,-0.003092495054678376,-0.004381170246113178,0.06981520363584003,-0.0032440232609910764,0.03749502113018414,-0.00552842838509946,-0.0032662866190335945,-0.0037805812744274012,-0.004294875929821208,-0.0009529502887968807,0.0012891575847270244,0.0010275083520299353,0.0002616492326970891
2006-10-16 00:00:00-04:00,59.939998626708984,-0.016850155900456687,-1.0,59.62370797524726,61.64144799507752,41.999363484232646,-1.0699996948242188,-5.352918216217972,66.00539962768555,57.09703768645361,60.499999455043245,63.90296122363288,11.249460493361923,-2.0178715085522967,0.20395714368127527,-2.221828652233572,-1.4394043986986285,-1.5050375445929114,1.7737319799731996,1.4651449679785442,2.171215410872928,-1.727767818526403,-1.299785945444934,-1.3797371680355688,-1.3584568796800784,-1.2772941803959328,1.5442932765899302,1.0214533875161742,1.0964505878660098,0.0009594159574977684,-0.002270870079880715,0.11879985751701312,0.030196887133135293,0.03340592962473027,-0.0056856873942708165,0.0005516341899524918,-0.002693171967216817,-0.0059379781243861255,-0.010198647119890734,0.0032306848869100148,0.0023800127633107604,0.0008506721235992544
2006-10-17 00:00:00-04:00,58.93000030517578,-0.021720664732195027,-1.0,59.516983718313185,61.44060001804776,38.644455923924816,-4.029998779296875,-7.633227257243991,65.65779968261718,57.143955113372996,60.26809474400112,63.39223437462924,10.367474345749375,-1.9237275594224528,0.23848087424889552,-2.1622084336713483,-1.4158179673825,-1.4925606138781726,1.0806536002190135,0.20399839140181766,1.2920442147828217,-1.7325891073138548,-1.296349596591536,-1.375966447595285,-1.3648403176593262,-1.3476854332924135,1.6684699614583196,1.0668197148070961,1.647700684266179,-0.0018110343862444973,-0.003408246665359671,-0.05693038423441464,-0.05022906955954456,-0.038695215157257365,-0.005898522709456662,0.0007961552125643718,-0.003935257251674553,-0.008666669715913478,-0.014966674750468027,0.0015975555513712651,0.0005858430407065187,0.0010117125106647463
2006-10-18 00:00:00-04:00,57.650001525878906,0.01474411884862703,1.0,59.22975568870791,61.15981494455377,34.845548252885074,-5.109996795654297,-6.503403067558566,65.28379974365234,56.82891660806676,60.07714244297573,63.32536827788469,10.813516431784782,-1.9301533986586819,0.18564402801013324,-2.115797426668815,-1.4853079011021455,-1.518444056747108,0.35569511506494644,-0.33318707411963955,1.4890038786437043,-1.7454772625297708,-1.6487091956799398,-1.3624870436289136,-1.274169830584528,-1.1231073333873878,1.465190075354501,0.7753323548852108,1.8907564774767336,-0.004982272714708218,-0.004870512854504333,-0.06589605499549596,-0.01873370317037397,0.019597990629336762,-0.006487422880586668,-0.005464674708895088,-0.0033122687939509026,-0.0011598628790067177,0.007737069804502602,-0.00011146294997658485,-0.0009165107517827903,0.0008050478018062053
2006-10-19 00:00:00-04:00,58.5,-0.028717953934628726,-1.0,59.11748558275285,60.96279161532757,39.125144137550386,-4.409999847412109,-3.2418113035930007,64.97379974365235,56.67291906843835,59.98380915323893,63.29469923803951,11.039279203967677,-1.8453856918778726,0.2163293878327539,-2.0617150797106265,-1.438009515987201,-1.4981678465922603,1.1292575011939594,-0.16249658154988791,2.203754669789597,-1.722475559712545,-1.7539015897820036,-1.3128859992438469,-1.1908701837931182,-0.9773005175753114,1.5823096234730047,0.8720960631056183,1.9742720880859113,-0.0019191471103429426,-0.003367920157712908,0.07315548520795405,0.011965759799011752,0.05575370536693275,-0.005299145299145095,-0.0026666246090327503,-0.0015954408502016676,-0.0005242570913705848,0.0038591926868870936,0.001449020628731782,0.000524536065343943,0.0009244845633878391
2006-10-20 00:00:00-04:00,56.81999969482422,0.03502290899603899,1.0,58.76402621537921,60.65591813973473,34.326058471623035,-4.209999084472656,-7.744764484406719,64.6231997680664,56.26799527115753,59.75666627429781,63.24533727743808,11.676257129627736,-1.8919593283812617,0.13580460106349168,-2.0277639294447534,-1.5256502591723946,-1.5320572270053097,0.03586335143388178,-0.1569271586499302,0.7591737706773396,-1.7167630390383806,-2.039681417479778,-1.329371344635508,-1.1258005573576209,-0.7434923726826512,1.317707686170078,0.38283839196668473,1.8794370021418274,-0.006220685837241126,-0.005400800373830183,-0.08446120541539713,0.0035199008098141782,-0.07924944042588399,-0.006170362151865464,-0.007126430824632697,-0.003997586768058603,-0.0008687427114845098,0.011210452817339272,-0.0008196697774292933,-0.001417190904641932,0.0005975211272126385
2006-10-23 00:00:00-04:00,58.810001373291016,0.00918206237409347,1.0,58.77109931659641,60.519183564442606,43.211724709589795,0.13000106811523438,-2.873654641938528,64.32879981994628,56.18179223235606,59.673809233165926,63.16582623397579,11.703683896448993,-1.7481412820218196,0.22369811793834704,-1.9718393999601667,-1.3901645198282702,-1.4757591280471332,1.8824808527387789,2.18168911325308,2.0286351622753984,-1.6815340581260412,-1.8850107503511115,-1.2818767733644345,-1.079373872124819,-0.6697978299835248,1.7037416149377842,0.9188089473892522,1.8981950029398111,0.00012027038007202187,-0.0023250224808568504,0.1510910734649676,0.07379697417519417,0.08282791580889916,-0.005005950369758364,-0.0014657887568188589,-0.0014088937119037523,-0.0013519986669886456,0.00046636228840003725,0.0024454691889321746,0.0014945334946850186,0.0009509356942471563
