Date,Ticker,Date,Open,High,Low,Close,Volume,ActualReturns,Signal,EMAShort,EMALong,RSIline,MOMline,ROCline,SMAline,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,EMAShort_zscore,EMALong_zscore,RSIline_zscore,MOMline_zscore,ROCline_zscore,SMAline_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,EMAShort_normal,EMALong_normal,RSIline_normal,MOMline_normal,ROCline_normal,SMAline_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal
2018-01-26 00:00:00+00:00,ETH-USD,2018-01-26 00:00:00+00:00,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,0.04918629242893857,1.0,1069.6275012293327,1036.6475998371593,51.58033631907437,-218.0299072265625,5.758136043092388,902.8462219238281,685.8738538555378,1048.4250366210938,1410.9762193866497,69.16110739476433,32.981887458078745,-30.537603681035932,63.51949113911468,0.5135472880359425,1.003596817010718,-1.0332321157209727,-1.4455849698594643,-1.7955894876982796,1.5568413472172193,2.1447586149957583,1.3700038413835554,0.9675901357066489,-2.2188677280720888,-1.5171443965256186,-1.0103642437836537,-1.3703209915157128,-2.6286285970945755,1.4817955286523556,0.7457997458695859,-3.152493004226649,0.08325685142988751,12.41524108886722,1.53843164893053,1.0064334664745862,0.7478297858230339,0.06554498755117125,32.981887458078745,-30.537603681035932,63.51949113911468
2018-01-27 00:00:00+00:00,ETH-USD,2018-01-27 00:00:00+00:00,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,0.1255025158458094,1.0,1075.387877392368,1041.8640699447076,54.81577266053068,-289.35009765625,6.2773490137568055,915.8670007324218,716.7194885764653,1060.7599344889322,1404.8003804013993,64.8667874278686,33.525487964964896,-23.995202539319827,57.52069050428472,0.49862703114814483,0.9789197056084731,-0.7471830095069238,-1.5986410377170617,-1.6272428953034208,1.5518689553715048,2.2405788756926617,1.369211554980645,0.8800602610713643,-2.4446676119130735,-1.4269190676951748,-0.7457079283543878,-1.4998894356102246,5.760376163035289,5.216470107548275,0.8450514482698165,-4.460681793097973,0.09677292899293298,13.020778808593718,1.5446349149622034,1.043657391549618,0.7880621060002383,0.05859321504057116,33.525487964964896,-23.995202539319827,57.52069050428472
2018-01-28 00:00:00+00:00,ETH-USD,2018-01-28 00:00:00+00:00,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,-0.051083076311750575,-1.0,1101.637436219023,1056.9859914129238,62.11425495437156,-120.760009765625,8.050847861316402,931.3171606445312,746.5962664101517,1077.1738688151042,1407.7514712200568,61.37868954592991,44.65286678227994,-10.294258977603825,54.94712575988377,0.6165042464216535,1.0241740076668289,-0.15234638741939793,-0.9611181287960054,-1.4367231516128636,1.5662062918111013,2.285336451987415,1.3973556301628345,0.8391471094382534,-2.474032239393562,-1.1388920942423715,-0.24625860072561515,-1.505804985425767,26.249558826654948,15.121921468216215,1.0119840520200618,-1.9674582604970707,0.1311668255036941,15.45015991210937,1.668920761895579,1.1567399152898512,0.8851065228763318,0.049260189777669015,44.65286678227994,-10.294258977603825,54.94712575988377
2018-01-29 00:00:00+00:00,ETH-USD,2018-01-29 00:00:00+00:00,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,-0.09407454738556376,-1.0,1114.0562899317213,1066.2729539268971,57.529735295490205,-109.56005859375,2.9455003519061718,946.1299401855468,788.500834229832,1092.6773010253905,1396.853767820949,55.67544352026224,47.784539215438826,-5.730069235555952,53.51460845099478,0.6515193873048654,1.0347454542660597,-0.5324368965980756,-0.8968756749948724,-1.513844043746144,1.576467507718955,2.3833980400427675,1.422019122744555,0.7326811477167146,-2.618995643193214,-1.0469208740305984,-0.08998337990330878,-1.4797557193491189,12.418853712698365,9.286962513973322,1.0333053794991884,-1.9678345005707456,0.052904838572757865,14.81277954101563,1.4995037849343968,1.0820760935017246,0.8464450700491072,0.04708840303294578,47.784539215438826,-5.730069235555952,53.51460845099478
2018-01-30 00:00:00+00:00,ETH-USD,2018-01-30 00:00:00+00:00,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,0.04404699102430554,1.0,1107.452246078043,1066.6327354791872,50.51330360539148,17.4400634765625,-17.588901400990096,957.2498205566407,825.4917522418525,1103.1572021484376,1380.8226520550227,50.34014179770967,40.82052870014513,-10.15526380067972,50.97579250082485,0.556491224076078,0.9876293188913746,-1.0623128968426818,-0.45324771396077757,-2.0661136194288257,1.561887778323473,2.3934510843876815,1.4174509301871476,0.598593282982811,-2.634369201928022,-1.1665557073981003,-0.2565654928667312,-1.4910811224274934,-6.604043853678377,0.35978155229008735,1.0034398355169052,0.3464444646708558,-0.34940110958905446,11.119880371093814,1.2975659683744398,0.970967694175181,0.7757187378760718,0.04699722869141095,40.82052870014513,-10.15526380067972,50.97579250082485
2018-01-31 00:00:00+00:00,ETH-USD,2018-01-31 00:00:00+00:00,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,-0.07289572234891606,-1.0,1109.1226787727671,1070.4606853395253,53.12479363281951,104.06005859375,-10.949809174607639,966.5874011230469,865.6168602175652,1114.6795043945312,1363.7421485714972,44.68775880332548,38.662854903563584,-9.850350077809011,48.513204981372596,0.5226233449263924,0.9737124441339677,-0.8200058915762737,-0.1683311889230304,-1.6661857813377055,1.5391249902526565,2.393711961282297,1.4262551030897537,0.4524114453137785,-2.618849695566303,-1.1801048204086233,-0.2483190400200756,-1.500009851868574,1.6704326947242407,3.8279498603380944,1.1887996859861807,2.328603209924376,-0.24502927575309055,9.337580566406245,1.2919226854161234,1.003257038624022,0.8200304286005722,0.03996007946089597,38.662854903563584,-9.850350077809011,48.513204981372596
2018-02-01 00:00:00+00:00,ETH-USD,2018-02-01 00:00:00+00:00,1119.3699951171875,1161.3499755859375,984.8189697265625,1036.7900390625,5261680128,-0.11671125431276863,-1.0,1097.994580355803,1067.966563393079,48.37463475385309,0.510009765625,-10.229192172187274,973.267861328125,883.8124507224472,1119.757706705729,1355.702962689011,42.14219818632389,30.028745899149953,-14.787567265778115,44.81631316492807,0.3741764622528919,0.9142176782568994,-1.1207734056648473,-0.5214137305290774,-1.521199064609851,1.5020674645290457,2.2460283900000264,1.3958913750700606,0.3495838098522052,-2.4139188271705576,-1.3037295742812218,-0.4151921923667935,-1.5370374910547402,-11.128098416964121,-2.4941219464462847,1.1478906377871805,0.012102115873739825,-0.2427303893109895,6.680460205078134,1.1730882929008362,0.9259056962534191,0.7647619483002728,0.040646800797228204,30.028745899149953,-14.787567265778115,44.81631316492807
2018-02-02 00:00:00+00:00,ETH-USD,2018-02-02 00:00:00+00:00,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,0.052669578780531134,1.0,1069.9623330925303,1056.6938530042978,42.32496767224702,-123.31500244140625,-28.072179683825226,977.6672412109375,877.5283431654144,1118.1932067871094,1358.8580704088042,43.04530955132419,13.269096880592997,-25.23777302746806,38.506869908061056,0.02543315355148766,0.7763730687048676,-1.4721407202700965,-0.9075580883503501,-1.9047812855406836,1.454131653313519,1.9880938135015969,1.3241889028842377,0.31233829704325583,-2.0861245105336064,-1.5385168693765587,-0.7538614882373476,-1.6247162745065085,-28.032247263272666,-11.272710388781206,0.9832654965991525,-2.8647721140063855,-0.6521542062638426,4.399379882812468,1.0435958909784244,0.8189863501101431,0.673937177904844,0.04700372992965749,13.269096880592997,-25.23777302746806,38.506869908061056
2018-02-03 00:00:00+00:00,ETH-USD,2018-02-03 00:00:00+00:00,919.2109985351562,991.9429931640625,847.6900024414062,964.0189819335938,3243480064,-0.13416434481221196,-1.0,1053.6633559911554,1049.8290477398011,45.26346671653254,-191.13104248046875,-30.96497102620025,983.2586608886719,875.6067417512925,1117.6297729492187,1359.652804147145,43.31005437682143,3.8348301525825264,-27.737631804382822,31.57246195696535,-0.2664296718078032,0.6721536107493165,-1.1656347049446227,-1.076953179462285,-1.8066238130750614,1.4220723894468799,1.8046259735943597,1.2668871748587993,0.2563092301520303,-1.8662733723260159,-1.5931014003064832,-0.7927585166035362,-1.6973043543122992,-16.29897710137493,-6.864805264496681,1.0451029759213726,-4.4130871048445925,-0.7149603359254153,5.591419677734393,1.1009725439133426,0.8625566401919712,0.709018492804333,0.044926557659634166,3.8348301525825264,-27.737631804382822,31.57246195696535
2018-02-04 00:00:00+00:00,ETH-USD,2018-02-04 00:00:00+00:00,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,-0.16381210682223524,-1.0,1019.9739176595834,1033.8922298950704,39.458120481604034,-214.89794921875,-38.93032515285918,986.0281213378906,852.9376087922302,1112.195174153646,1371.4527395150617,46.62087579344238,-13.917870626755416,-36.39226606697661,22.474395440221194,-0.8709929354217605,0.4538248319832716,-1.487066647222982,-1.081559077295885,-1.840491885914278,1.37354793234824,1.5293075476388347,1.175506011319493,0.28622807396919536,-1.5443056728106208,-1.754868542120952,-1.033732599849633,-1.7874145639490981,-33.68943833157198,-15.93681784473074,0.8463616311376577,-4.609479027611429,-0.8350406226889255,2.769460449218741,0.9785967909397936,0.7504815937284665,0.6086115713554057,0.05585465531977861,-13.917870626755416,-36.39226606697661,22.474395440221194
