Date,Ticker,Date,Open,High,Low,Close,Volume,ActualReturns,Signal,EMAShort,EMALong,RSIline,MOMline,ROCline,SMAline,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,EMAShort_zscore,EMALong_zscore,RSIline_zscore,MOMline_zscore,ROCline_zscore,SMAline_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,EMAShort_normal,EMALong_normal,RSIline_normal,MOMline_normal,ROCline_normal,SMAline_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal
2006-10-23 00:00:00-04:00,crudeOil,2006-10-23 00:00:00-04:00,59.43000030517578,59.470001220703125,58.119998931884766,58.810001373291016,149818,0.00918206237409347,1.0,58.77109931659641,60.519183564442606,43.211724709589795,0.13000106811523438,-2.873654641938528,64.32879981994628,56.35541207452965,60.516333134969074,64.6772541954085,13.751398489922888,-1.7481412820218196,0.22369811793834704,-1.9718393999601667,-1.3366592435305245,-1.4513672785960492,1.8004657486726994,1.9597363174622546,2.23247117840323,-1.7613391111763548,-0.8575588873357549,-1.5280472371491038,-1.8541564472077003,-2.3571083567395252,1.855340596222767,1.0119497733918603,1.0690167412169895,0.007073101217201838,-0.13673457529212385,3.1423512845806645,0.00945366161925276,-0.20897181068851725,-0.29439994812011605,1.0435555203733615,0.9718037813382969,0.9092841386804884,0.23382754920608087,-1.7481412820218196,0.22369811793834704,-1.9718393999601667
2006-10-24 00:00:00-04:00,crudeOil,2006-10-24 00:00:00-04:00,58.88999938964844,59.70000076293945,58.41999816894531,59.349998474121094,132908,0.03454091161690087,1.0,58.86016072544636,60.432577261455826,45.37164491336731,-0.060001373291015625,-3.4174162127673546,64.05479972839356,56.368663474820394,60.36933314005534,64.37000280529028,13.253979983358409,-1.5724647956965327,0.3194996834109072,-1.89196447910744,-1.256301505458119,-1.411158834558941,1.945107785902137,1.7301627719382582,1.8733755209367597,-1.7333350715675955,-0.8197260466497076,-1.483995598474447,-1.7662750412115555,-2.2473092002218964,2.1784298888606037,1.2664604190163935,1.566188969929606,0.0890614088499504,-0.08660630298678029,3.423246826261665,-0.004527045715049582,-0.25784075553593977,-0.27400009155272187,1.0528899359239279,0.9831150252468515,0.9220132963741828,0.22331896081071778,-1.5724647956965327,0.3194996834109072,-1.89196447910744
2006-10-25 00:00:00-04:00,crudeOil,2006-10-25 00:00:00-04:00,59.5,61.650001525878906,59.22999954223633,61.400001525878906,190639,-0.01693812523911753,-1.0,59.25090546397445,60.50423831807976,52.72313624265664,1.3700027465820312,0.6392447386907252,63.84499977111816,56.49038317942162,60.2836664835612,64.07694978770078,12.584779677174994,-1.2533736892251355,0.5108726319058436,-1.7642463211309791,-1.0582945326876594,-1.3213547392052913,2.6030935559876123,2.0530425669410883,2.520750137378949,-1.6869365653143877,-0.7350068824982431,-1.4287710100612465,-1.690008233951427,-2.1682375811135657,2.6351185497347864,1.807351060402539,2.163146747622124,0.39074473852808467,0.07166105662393107,4.189436572996232,0.1088618777384561,0.05079506793830669,-0.20979995727540057,1.0869106929380108,1.0185180349410585,0.9582229136890704,0.2049638332968242,-1.2533736892251355,0.5108726319058436,-1.7642463211309791
2006-10-26 00:00:00-04:00,crudeOil,2006-10-26 00:00:00-04:00,61.58000183105469,61.790000915527344,60.099998474121094,60.36000061035156,165972,0.0064612224271838326,1.0,59.421535486494,60.49355404343322,49.1122713175405,0.6000022888183594,-4.129603735592036,63.65099983215332,56.55462797854135,60.188333129882814,63.82203828122428,12.074450187879929,-1.072053109732913,0.5537545691184529,-1.6258076788513658,-0.944088070689414,-1.2654925171301006,1.9303977638525234,1.6703769162752817,1.2861427685394238,-1.641065668406347,-0.6688094191816308,-1.3823679959816235,-1.6189523503752206,-2.0516122996675557,2.609825474848209,1.838037590956349,2.5494550610388176,0.1706300225195534,-0.010684274646536096,4.067454049944098,0.04969189316964748,-0.3420117414321061,-0.19399993896484347,1.0672866707434465,1.0028521720330468,0.9457548244445334,0.20004059088444073,-1.072053109732913,0.5537545691184529,-1.6258076788513658
2006-10-27 00:00:00-04:00,crudeOil,2006-10-27 00:00:00-04:00,60.29999923706055,61.0,59.849998474121094,60.75,149482,-0.03934155373906889,-1.0,59.625914642418,60.51255004021595,50.481857115886385,0.7900009155273438,-3.202674275476458,63.44319984436035,56.65265471511151,60.102333068847656,63.5520114225838,11.479349228538316,-0.886664634777226,0.5913144352593118,-1.4779790700365378,-0.8095209904625289,-1.2024969925449744,1.9221800844756203,1.6057872949607288,1.400364271752938,-1.6062282353130541,-0.5780924328254881,-1.339067336559315,-1.5622144516790297,-1.9645436750122982,2.563304006937745,1.8463744733624272,2.7113940516009296,0.20437915592400202,0.018995996782727786,4.397623603120778,0.06881931194874327,-0.2789944108952124,-0.20779998779296704,1.072323976793193,1.0107760697144725,0.9559099490344678,0.18896048112820274,-0.886664634777226,0.5913144352593118,-1.4779790700365378
2006-10-30 00:00:00-05:00,crudeOil,2006-10-30 00:00:00-05:00,60.75,61.04999923706055,58.220001220703125,58.36000061035156,168398,0.006339940507456676,1.0,59.43115863748471,60.35310193430007,42.86765426944905,-0.15999984741210938,-7.232553247649898,63.16139991760254,56.70378276341398,59.92099978129069,63.138216799167395,10.738195389327357,-0.9219680357978319,0.4448088273909647,-1.3667768631887967,-0.867412912518726,-1.2145915736699808,0.9035008880429964,1.182190550397307,0.47192552525314163,-1.6019319588418857,-0.5072960180059891,-1.3291881499877274,-1.5382457913220313,-1.9140216917636779,2.1900865671119933,1.258840214999339,2.638187556544088,-0.19475600493329637,-0.1594481059158781,3.9920724772856166,-0.0149000685507299,-0.6735352622507036,-0.28179992675781307,1.0292082426643006,0.9739490466341231,0.9243213313417676,0.1839992336707186,-0.9219680357978319,0.4448088273909647,-1.3667768631887967
2006-10-31 00:00:00-05:00,crudeOil,2006-10-31 00:00:00-05:00,58.40999984741211,58.79999923706055,57.04999923706055,58.72999954223633,211035,-0.00034054925795268254,-1.0,59.32328800744649,60.23287212748053,44.269088210267135,1.1399993896484375,-3.768637199843383,62.883399963378906,56.64555952331294,59.8233331044515,63.00110668559006,10.623860009906732,-0.9096050530192059,0.36573744813567255,-1.2753425011548785,-0.8855295319133564,-1.2126554860342282,1.0226396549046748,1.5418449555424443,1.1672148945168328,-1.5974489500983793,-0.5045691340546178,-1.2954428138535734,-1.4647674298202364,-1.7590905043021359,1.985052499711727,0.9267696136851608,2.4957699928709056,-0.10787063003821373,-0.12022980681953754,4.166949505075018,0.10730557335896651,-0.35473332633610904,-0.2779999542236311,1.0367979420887443,0.9817239611121933,0.932205839420109,0.18089324183063318,-0.9096050530192059,0.36573744813567255,-1.2753425011548785
2006-11-01 00:00:00-05:00,crudeOil,2006-11-01 00:00:00-05:00,58.599998474121094,59.45000076293945,57.79999923706055,58.709999084472656,181844,-0.014137251393296912,-1.0,59.22893586545052,60.12006671688736,44.20596405336144,0.8499984741210938,0.05112266383922037,62.62239990234375,56.57190466377648,59.76499977111816,62.958094878459846,10.685501947863367,-0.8911485639627514,0.3073551497537017,-1.1985037137164531,-0.895004245295586,-1.2075991848000234,0.9760938745509045,1.4100837302640152,1.8797043369223123,-1.5876638546485224,-0.5207901068694896,-1.2510164443519003,-1.3815481399917016,-1.601112075114307,1.8422820669565705,0.6666948902534547,2.3424058600524185,-0.09435214199597652,-0.11280541059317528,4.1370039768885825,0.07954689244065472,0.004784301578780084,-0.26100006103515483,1.0377942802775246,0.98234751626059,0.9325250263339748,0.18200480522046913,-0.8911485639627514,0.3073551497537017,-1.1985037137164531
2006-11-02 00:00:00-05:00,crudeOil,2006-11-02 00:00:00-05:00,58.599998474121094,58.959999084472656,57.599998474121094,57.880001068115234,183137,0.02176914820803799,1.0,59.02140743509124,59.95413592808942,41.5576596789995,-0.6899986267089844,-2.5753219714299003,62.33279991149902,56.45317351234383,59.641333134969074,62.829492757594316,10.691107844321314,-0.9327434805201023,0.2126081865570808,-1.145351667077183,-0.9746221645924408,-1.228452490629064,0.5553005736099064,0.7755932039548111,1.2142555543760571,-1.5883199419220695,-0.5921553010076529,-1.2324744819307885,-1.3245765629451944,-1.4769817582188338,1.6413699614612927,0.2053232174031811,2.177322656330023,-0.20752843035927526,-0.16593078879793666,3.8871237933562943,-0.06453948802653636,-0.24088448165807322,-0.289599990844728,1.02527453227159,0.9704679292988316,0.9212234338963237,0.18471160412971727,-0.9327434805201023,0.2126081865570808,-1.145351667077183
2006-11-03 00:00:00-05:00,crudeOil,2006-11-03 00:00:00-05:00,57.86000061035156,59.349998474121094,57.77000045776367,59.13999938964844,169658,0.01487996410546577,1.0,59.03965235117696,59.89382951783453,46.77096565146277,-0.7999992370605469,-1.4825910507187623,62.06539985656738,56.41959735475552,59.59433314005534,62.769068925355164,10.65448883483177,-0.8541898484068895,0.23292945493623485,-1.0871193033431243,-0.9135217923882428,-1.2004594593377536,1.2458736199216565,0.6846948635355763,1.38764812994662,-1.5804068943398306,-0.5932378840932855,-1.1895626461470081,-1.2606099577010006,-1.3774648954850368,1.6493379450800034,0.2336605878330701,2.0601679456304134,0.01824491608572032,-0.060306410254888476,4.389789728678359,-0.07508565164057245,-0.13915177665509953,-0.26740005493164176,1.0482173245191304,0.9923762256162989,0.9421837921473328,0.18015706704076628,-0.8541898484068895,0.23292945493623485,-1.0871193033431243
