Date,Close,ActualReturns,Signal,dailyEMAShort,dailyEMALong,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,weeklyEMAShort,weeklyEMALong,weeklyADX,dailyEMAShort_zscore,dailyEMALong_zscore,BullPower_zscore,BearPower_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,weeklyEMAShort_zscore,weeklyEMALong_zscore,weeklyADX_zscore,dailyEMAShort_normal,dailyEMALong_normal,BullPower_normal,BearPower_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal,weeklyEMAShort_normal,weeklyEMALong_normal,weeklyADX_normal
2006-10-30 00:00:00-05:00,58.36000061035156,0.02844413690971881,1.0,59.43115863748471,60.35310193430007,1.6188405995758401,-1.2111574167815817,56.80202965486295,59.156190418061755,61.51035118126056,7.959135794789199,-0.9219680357978319,0.4448088273909647,-1.3667768631887967,59.964714519408545,65.08425419031094,56.761047678506216,-0.5551188734401723,-1.1078058900379828,1.168550376909232,0.3117665934939295,-0.5156185681982577,-1.2259785504353906,-1.4748446316618709,-2.015075668294876,2.027417183605437,1.306960677115146,2.3506516910998725,-1.4913372571190822,-1.5423159759532588,-0.7628488007876785,0.011310132179320379,-0.002845812686867536,0.01576317145044639,-0.009596590579380409,0.010627783002402424,-0.008869410721225372,-0.02836660444485317,-0.06416292087898998,0.014156498245091619,0.0037887372710787522,0.010367760974012867,-0.01374840551982746,-0.019203374199321766,-0.07502529771499133
2006-10-31 00:00:00-05:00,58.72999954223633,0.003405427626397728,1.0,59.32328800744649,60.23287212748053,-0.5232887703859461,-2.273288770385946,56.8421492476055,59.046666644868395,61.25118404213129,7.467034203714823,-0.9096050530192059,0.36573744813567255,-1.2753425011548785,59.96840024863222,64.93956122652388,56.07186302790105,-0.5951835788762327,-1.1265182616910965,-0.6972979944606289,-0.5874247418839645,-0.39308909549460114,-1.2464460187280662,-1.5291323786599733,-2.0516646320818115,1.7769433647300106,0.8176333695588065,2.195933582695618,-1.3854126049895508,-1.504319740265195,-1.2035786363324903,0.007885702121742175,-0.0034003939303911064,-0.023210093963966866,-0.03121277418990243,0.011412993652784436,-0.008975693570831342,-0.02936438079444712,-0.06732347138434326,0.011286561345886337,0.0007872938035954347,0.010499267542290903,-0.010866675283049316,-0.01772961205342458,-0.07137690821777423
2006-11-01 00:00:00-05:00,58.709999084472656,0.019076865338910398,1.0,59.22893586545052,60.12006671688736,0.22106489748893665,-1.4289366283899696,56.84449131334682,59.048095158168245,61.25169900298967,7.463759292890903,-0.8911485639627514,0.3073551497537017,-1.1985037137164531,59.9720859778559,64.79486826273681,55.38267837729589,-0.6353260290665049,-1.143934404657305,-0.07883453974092074,0.06194980468066168,-0.3208765247863511,-1.1897114883948907,-1.4806446228469017,-1.9482184256156057,1.6023450951390459,0.44010895248278414,2.0453653237435687,-1.2904420051793093,-1.4735799495739326,-1.5826838167353432,-0.00037420539714744477,-0.006543546366601854,-0.03709812976290026,-0.023982809208120723,0.011740585200875219,-0.00927074698779207,-0.030282079176459357,-0.06935570898212741,0.00616973481367646,-0.003466487571551799,0.009636222385228259,-0.008074309685947778,-0.016382410161277616,-0.06822441178563894
2006-11-02 00:00:00-05:00,57.880001068115234,0.056668948147337694,1.0,59.02140743509124,59.95413592808942,-0.06140835061858496,-1.4214089609701475,56.72366446290472,58.975238073439826,61.22681168397493,7.635657554213845,-0.9327434805201023,0.2126081865570808,-1.145351667077183,59.975771707079566,64.65017529894975,54.69349372669073,-0.8324294799991014,-1.2095162007860703,-0.4555925463917974,-0.04355325012924922,-0.417545864832354,-1.1959567974153258,-1.4425283090837808,-1.7473392131402674,1.3733928513068692,-0.13850427790336275,1.8851223971413291,-1.2034982953414235,-1.44918879262488,-1.8478921589649788,-0.006913062267083841,-0.009319594080673798,-0.04198123246045497,-0.03627974965180178,0.0063989550237654605,-0.008523378915713446,-0.02344571285519235,-0.049091227916210047,0.0024068698452314494,-0.005894028615512618,0.008300898460744067,-0.005353932073630946,-0.015244686369651143,-0.06598038095225145
2006-11-03 00:00:00-05:00,59.13999938964844,0.007609076218864752,1.0,59.03965235117696,59.89382951783453,0.3103461229441322,-1.2696518934132897,56.72930064396938,58.93285715012323,61.136413656277085,7.478193363476674,-0.8541898484068895,0.23292945493623485,-1.0871193033431243,59.97945743630324,64.50548233516268,54.00430907608557,-0.7621429615534971,-1.1991571343524303,-0.11370162673999412,0.08443739437782283,-0.3359144668677709,-1.18298503980073,-1.4390573794512855,-1.689110834442456,1.3654154916870418,-0.0673486313373309,1.7704531114356814,-1.1221753721020076,-1.4303365606162943,-1.987586641166891,-0.00991312643374254,-0.010461963624736082,-0.017986798201152097,-0.025257621584924065,0.0028789383957752907,-0.007439971302261415,-0.01775888100029812,-0.033822600013224347,0.0005491171238669431,-0.006059942239123642,0.006609059362990585,-0.002464127080064001,-0.01357649052136174,-0.06142093209328288
2006-11-06 00:00:00-05:00,60.02000045776367,-0.02399197960223809,-1.0,59.19047513680569,59.90317551338484,1.3695262364853278,-0.6904751368056878,56.720412019412215,58.94523820422945,61.17006438904668,7.5487902079852685,-0.7127111072901116,0.29952655684241014,-1.0122376641325217,59.98314316552692,64.36078937137562,53.315124425480406,-0.46359201534167127,-1.1361192334757375,0.8861755394631203,0.6460512781707138,-0.26801552120471367,-1.1195050238739659,-1.337154194404067,-1.4837112000652404,1.4507960290090716,0.27201074540820935,1.707294489431275,-1.0443714368926775,-1.4162411002815471,-2.0284150568449077,-0.00401005496240189,-0.007496274866439698,-0.004153854734905507,0.008675146218006117,-0.001359840633592932,-0.0035146986375109274,-0.005669556641428923,-0.00683681412319702,0.0034864532974300017,-0.002420564302574278,0.00590701760000428,0.00030704175237954975,-0.012053728980632578,-0.0574129161403576
2006-11-07 00:00:00-05:00,58.93000030517578,-0.011030061471454244,-1.0,59.1504020857857,59.83108846092491,1.049598677153753,-0.2604026961372625,56.71808774342679,58.89619064331055,61.0742935431943,7.396413506859442,-0.6806954549715627,0.26523376732876724,-0.9459292223003299,59.889600409895436,64.19562401308073,52.85605760072447,-0.4855786023276699,-1.1692670020526001,0.5141086076246911,1.0463152385421897,-0.1726075032580508,-1.130145277431428,-1.3111195038328238,-1.4032074691572043,1.3571236228635484,0.030032372802615153,1.6379081055868026,-1.0673919652849506,-1.4190421235821093,-1.9384836255305116,-0.0029337505644914876,-0.006817981749108098,0.026690776164845085,0.034157238483365375,-0.0021052350846129044,-0.0025534702321159185,-0.0030017053796189326,-0.001198382767515069,0.003884432324150832,-0.0017054756539357787,0.005589907978086611,-0.0013371769612881546,-0.012624082972859023,-0.05456992042292831
2006-11-08 00:00:00-05:00,59.83000183105469,-0.017884062790820443,-1.0,59.25495589275016,59.83100796982341,1.0450433443103861,-0.37495482463492635,56.75228370627037,58.95857166108631,61.16485961590225,7.484197437815917,-0.5760597600083202,0.2958955698336079,-0.871955329841928,59.796057654263954,64.03045865478585,52.39699077596854,-0.1259103458971154,-1.1319087620602057,0.46391071791416477,0.8381455475956812,0.042252295446740494,-1.0040543366240917,-1.1470638676605356,-1.22348392846447,1.3875678678150767,0.16020435607255212,1.59297889605026,-1.0992462236138878,-1.426215770647365,-1.8413754575912542,0.00043489932313755327,-0.004831334417808956,0.01377199434404437,0.017616275639289306,-0.0015411600243106297,-0.0014962977493252802,-0.0014514354743399307,0.00034160361523514663,0.005266401375754009,-0.00019153567724187752,0.005457937052995887,-0.002942141370628804,-0.012776359427657593,-0.04990284990727899
2006-11-09 00:00:00-05:00,61.15999984741211,-0.08011774915146996,-1.0,59.548039578082765,59.92945181260776,1.7819622529719226,0.3519619477961413,56.822395362780156,59.12857164655413,61.4347479303281,7.800547923123627,-0.38141873547004934,0.39242927549750295,-0.7738480109675523,59.70251489863247,63.86529329649097,51.9379239512126,0.9829247747145187,-0.9595598909707452,1.141399527180609,1.4987967072137152,0.3809075868427684,-0.7068639847671708,-0.8587138021370425,-0.9603858460839422,1.5528574145007148,0.6923508149579674,1.5960110659293836,-1.1412217138115188,-1.4374708568195411,-1.7480215240372343,0.008610728324156583,-0.00040359901149847094,0.030140134208461854,0.02899560028107695,0.0016143051033642541,0.002507089167705266,0.003399873232046278,0.002696049204074018,0.009014466095905024,0.002940174777453519,0.0060742913184515055,-0.004467900737881649,-0.012833257102959109,-0.045055097814797114
2006-11-10 00:00:00-05:00,59.59000015258789,-0.06343344134280415,-1.0,59.554495051083556,59.90430724519888,1.6155031178617563,-0.10449428814410311,56.96922780144414,59.21095257713681,61.452677352829475,7.571993619836701,-0.3498176949149894,0.3392242528420504,-0.6890419477570398,59.60897214300099,63.70012793819608,51.478857126456674,1.0903771028354328,-0.9492581665259903,0.9155547103976219,0.9175593672007456,0.9377947841245919,-0.5064707685388127,-0.7745492259026469,-0.9864927221375783,1.4735220233021435,0.256265760223762,1.579328757602375,-1.194789143624733,-1.4524291692350402,-1.6632139141923266,0.00863974993435599,0.00017583029598115127,0.02190228212075182,0.019552904888163282,0.004026298990776903,0.004666813665069238,0.005307328339361573,0.0015740939103849579,0.008464040144326062,0.0017837690490624934,0.006680271095263569,-0.0062172393413924614,-0.013514925237529545,-0.04238046556741314
