Date,Close,dailyEMA12,dailyEMA26,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDhistogram,MACDsignal,weeklyEMA5,weeklyEMA13,weeklyADX
2006-09-25 00:00:00+01:00,1.2745022773742676,1.2738203629362583,1.2747965601222808,0.0072054120762055085,-0.0012032535808379485,1.2627973375225396,1.2756494794573103,1.288501621392081,2.0149958341594396,-0.0009831293438491429,0.00037745338466272293,-0.0013605827285118658,1.272136624774052,1.275164475807777,98.92915917650657
2006-09-26 00:00:00+01:00,1.2686975002288818,1.2730322302120465,1.2743447779079549,0.001849079285038302,-0.007640099372493436,1.2620739151674831,1.275147137187776,1.288220359208069,2.0504648662153233,-0.001318413367915383,3.373548847718623e-05,-0.0013521488563925693,1.272136624774052,1.275164475807777,98.92915917650657
2006-09-27 00:00:00+01:00,1.270599603652954,1.2726579799721862,1.2740673575927697,-0.0026601110031090336,-0.006559923701473291,1.2618329284864345,1.2745610929670788,1.287289257447723,1.9972623597059778,-0.001414340881512599,-4.975362009602383e-05,-0.0013645872614165752,1.272136624774052,1.275164475807777,98.92915917650657
2006-09-28 00:00:00+01:00,1.2703574895858765,1.2723040583742924,1.273792552555222,-0.0004910703545994988,-0.00538473089994862,1.2618092745534297,1.2739070370083763,1.2860047994633228,1.8993163713667423,-0.0014926938632542353,-0.00010248528147012805,-0.0013902085817841072,1.272136624774052,1.275164475807777,98.92915917650657
2006-09-29 00:00:00+01:00,1.2662074565887451,1.2713661196380543,1.2732306935947424,-0.0017264106433874105,-0.00883235718421993,1.261108945968388,1.2732073125385104,1.2853056791086328,1.9004550870825263,-0.001868127534039532,-0.0003823351618043398,-0.0014857923722351922,1.272136624774052,1.275164475807777,98.92915917650657
2006-10-02 00:00:00+01:00,1.2741937637329102,1.2718011418064936,1.2733020321234956,0.002598689426492218,-0.006805850635458466,1.2615707448171123,1.2727594829740978,1.2839482211310833,1.7581857855563454,-0.0015038971901455422,-1.4483854328280026e-05,-0.0014894133358172622,1.2678217862186918,1.2728827091363761,98.6616259730905
2006-10-03 00:00:00+01:00,1.2734960317611694,1.272061894107213,1.273316402467027,0.0032847928683612526,-0.001116533311143142,1.2625831019124971,1.2721786215191795,1.2817741411258619,1.5085176632230815,-0.0012570526370891955,0.00018588855898245336,-0.0014429411960716488,1.2678217862186918,1.2728827091363761,98.6616259730905
2006-10-04 00:00:00+01:00,1.2712942361831665,1.271943792888129,1.273166612371926,0.000734969392295115,-0.00596435426187969,1.2632108598176235,1.2716499396732874,1.2800890195289514,1.3272646177818583,-0.0012249723337993679,0.00017437508981782467,-0.0013993474236171925,1.2678217862186918,1.2728827091363761,98.6616259730905
2006-10-05 00:00:00+01:00,1.269551157951355,1.2715756952055484,1.2728988009333653,-0.0003912526011509154,-0.0052467661738437865,1.263945011090138,1.2710617383321126,1.278178465574087,1.11980827167579,-0.0013249273701265718,5.953604279249655e-05,-0.0013844634129190684,1.2678217862186918,1.2728827091363761,98.6616259730905
2006-10-06 00:00:00+01:00,1.260398268699646,1.2698560911277172,1.2719728355827193,-0.0022767191352706106,-0.014269412082658306,1.2620886171942405,1.2704519374029977,1.2788152576117549,1.3165897839241552,-0.002118285844648682,-0.0005870579453836908,-0.001531227899264991,1.2678217862186918,1.2728827091363761,98.6616259730905
