Date,Close,dailyEMA12,dailyEMA26,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDhistogram,MACDsignal,weeklyEMA5,weeklyEMA13,weeklyADX
2007-10-22 00:00:00-04:00,83.2699966430664,81.7526319515358,79.74388873090479,4.326110963919433,2.206108217337402,74.8859254536735,79.89952378045945,84.9131221072454,12.54975771961259,2.0058625824627114,0.35346229274332774,1.6524002897193837,83.09874550706455,76.96769362229567,67.60821633142899
2007-10-23 00:00:00-04:00,82.8499984741211,81.92145757039508,79.97397093410599,3.6060308969486954,2.3860296762455704,74.9425325174185,80.08714258103143,85.23175264464436,12.847530571858426,1.9450491732235946,0.23411910680336878,1.7109300664202258,83.09874550706455,76.96769362229567,67.60821633142899
2007-10-24 00:00:00-04:00,84.37000274658203,82.29815682827,80.29960292021534,4.17039830048779,2.4003940280268523,75.08050912494441,80.40857115246001,85.73663317997561,13.252472842511377,1.9964914393069364,0.22844909830936855,1.7680423409975679,83.09874550706455,76.96769362229567,67.60821633142899
2007-10-25 00:00:00-04:00,87.4800033569336,83.09536398652594,80.83148443404632,6.738515260777902,4.498517397008371,74.94517080034628,80.88714272635323,86.82911465236019,14.692005986931832,2.262134386616154,0.3952736364948688,1.866860750121285,83.09874550706455,76.96769362229567,67.60821633142899
2007-10-26 00:00:00-04:00,88.69000244140625,83.95607759496906,81.41359687903594,7.336403120964064,6.226402510612502,74.51100958466353,81.29952385312035,88.08803812157717,16.700009905891406,2.5410040371255747,0.5393146296034317,2.001689407522143,83.09874550706455,76.96769362229567,67.60821633142899
2007-10-29 00:00:00-04:00,90.31999969482422,84.93514253340831,82.07333042094618,8.356669884229603,6.706668358350697,74.1109328282295,81.83047630673363,89.55001978523777,18.86716007754415,2.8605626150095986,0.6870985659899644,2.173464049019634,86.09249761506126,79.12659479497553,72.28876553687331
2007-10-30 00:00:00-04:00,87.44000244140625,85.32050559617723,82.470861681721,7.079141370036808,4.439141980388371,74.46329779470857,82.2971431187221,90.13098844273564,19.037952053116616,2.8485866473809978,0.5400980786890908,2.308488568691907,86.09249761506126,79.12659479497553,72.28876553687331
2007-10-31 00:00:00-04:00,90.62999725341797,86.13735046652195,83.0752420944393,7.8247594314396025,3.8647603469669463,74.65782791069643,82.92809549967448,91.19836308865254,19.94563492419893,3.061213761480545,0.6021801542309104,2.4590336072496344,86.09249761506126,79.12659479497553,72.28876553687331
2007-11-01 00:00:00-04:00,89.72000122070312,86.68852750562675,83.56744647416255,7.682553525837449,5.032551999958542,75.15271997837476,83.51571473621186,91.87870949404896,20.02735601138539,3.120324053262422,0.5290323568102302,2.591291696452192,86.09249761506126,79.12659479497553,72.28876553687331
2007-11-02 00:00:00-04:00,92.08000183105469,87.51798509415413,84.19800613022863,8.03199722670496,6.061996006001834,75.28473631981339,84.14000047956195,92.9952646393105,21.048880697117536,3.319338443908606,0.5824373979651312,2.736901045943475,86.09249761506126,79.12659479497553,72.28876553687331
2007-11-05 00:00:00-05:00,90.48999786376953,87.97521782794111,84.66407959197241,7.605917051093996,5.595922544258059,75.76734560748714,84.69190506708054,93.61646452667394,21.07535413809541,3.3105962574928753,0.4589561692395203,2.851640088253355,88.4549985117661,81.13422415357557,76.17329852992279
2007-11-06 00:00:00-05:00,93.26000213623047,88.78826156767794,85.30081459525078,8.23918632027656,6.909184489221872,76.6220159738012,85.48619079589844,94.35036561799568,20.738261325178936,3.4869883752552937,0.5082786296015511,2.9787097456537426,88.4549985117661,81.13422415357557,76.17329852992279
2007-11-07 00:00:00-05:00,93.23999786376953,89.47314407476895,85.88890224477069,8.701094093119934,5.861097755229309,77.54156960323402,86.23619079589844,94.93081198856285,20.1646689456463,3.583853786237455,0.4841152324669702,3.099738553770485,88.4549985117661,81.13422415357557,76.17329852992279
2007-11-08 00:00:00-05:00,92.79000091552734,89.98342974257794,86.40009473890082,8.339903124868712,6.119901904165587,78.49498456725499,86.91190519787017,95.32882582848535,19.368855420790943,3.5830066589564353,0.38661448414876043,3.196392174807675,88.4549985117661,81.13422415357557,76.17329852992279
2007-11-09 00:00:00-05:00,93.18000030517578,90.47520982913146,86.90230996603229,6.867686677034115,4.907687592561459,79.28138110809381,87.53238133021763,95.78338155234145,18.852452307899085,3.572622032950889,0.30098388651457153,3.2716381464363176,88.4549985117661,81.13422415357557,76.17329852992279
2007-11-12 00:00:00-05:00,91.9800033569336,90.7067165257164,87.27843540239535,5.101561851022623,3.7215645976046545,80.24241596325852,88.07666705903553,95.91091815481253,17.789617517034127,3.4280460362725194,0.12512631186896161,3.3029197244035577,89.50999992337141,82.63219252400506,72.83604812774634
