Date,Ticker,Date,Close,ActualReturns,Signal,EMAShort,EMALong,RSIline,MOMline,ROCline,SMAline,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,EMAShort_zscore,EMALong_zscore,RSIline_zscore,MOMline_zscore,ROCline_zscore,SMAline_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,EMAShort_normal,EMALong_normal,RSIline_normal,MOMline_normal,ROCline_normal,SMAline_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal
2006-10-19 00:00:00+01:00,GBP-JPY,2006-10-19 00:00:00+01:00,221.99000549316406,0.006802083289657146,1.0,221.87984094713582,221.5271966851792,54.206989356664316,1.0900115966796875,0.16243315544839376,221.04879913330078,219.70872965761095,221.47433268229167,223.2399357069724,1.594408709395245,0.3526230763168883,-0.08715875074918555,0.4397818270660738,1.0959384220087052,1.306351194319908,-0.27951521234690796,0.47701216269970387,-0.46209733024149363,1.331137994823177,1.4725374610886117,1.2244764396018952,-0.9242449528207302,-1.6736362497508332,-1.9572114194711745,0.40396858829317434,-1.3926558289454372,0.020029917459680746,0.037024704638781714,33.998176902348256,0.6836462885937985,0.1018767361788962,0.07740020751953125,1.0103831824939693,1.0023283637639948,0.9944009560392948,0.007182344564806739,0.3526230763168883,-0.08715875074918555,0.4397818270660738
2006-10-20 00:00:00+01:00,GBP-JPY,2006-10-20 00:00:00+01:00,223.5,-0.00026844545232107553,-1.0,222.129096186038,221.6733302640548,63.528070933300896,1.5200042724609375,0.9804356169488937,221.12799926757813,220.2089520405862,221.6519994099935,223.09504677940077,1.3020837829105725,0.45574799567265245,0.012772934885262877,0.4429750607873896,1.4332513429358684,1.4344385726355775,2.6913221621779573,0.7687916161098647,0.6738747851661693,1.3277823955870738,1.9461779852146717,1.5008715346321921,-1.5205396643251246,-2.3529600298423547,-1.1199574073550544,1.0781159942770357,-1.4002164489922533,0.2492552389021796,0.14613357887560596,48.7895416309505,1.1673628781884091,0.7529742938333104,0.07920013427735739,1.0149451143058308,1.008337396436421,1.0018151600694194,0.0058258782233135235,0.45574799567265245,0.012772934885262877,0.4429750607873896
2006-10-23 00:00:00+01:00,GBP-JPY,2006-10-23 00:00:00+01:00,223.44000244140625,0.0006265636775812933,1.0,222.33077407147925,221.80419486978454,62.979529523452825,0.80999755859375,0.6985457010326712,221.19359924316407,220.4823845536525,221.7893325805664,223.09628060748028,1.1785490417481006,0.5265640332781345,0.06687117799259595,0.45969285528553855,1.7070063330146306,1.5465267686746351,2.280898418269501,0.14448832205237852,0.231138104432158,1.3187492954784195,2.152183773496898,1.7034637091066387,-1.4038760257596017,-2.5285293436685987,-0.5544251189897692,1.6800096636458086,-1.3150392014897647,0.20167788544125642,0.1308646057297267,53.43819161741245,0.6872837106483994,0.5927167018833114,0.06559997558593977,1.0134143047016713,1.0074425124131714,1.0015406883207107,0.0052745660081934395,0.5265640332781345,0.06687117799259595,0.45969285528553855
2006-10-24 00:00:00+01:00,GBP-JPY,2006-10-24 00:00:00+01:00,223.5800018310547,-0.00044729449278380073,-1.0,222.52296295756778,221.93573612617493,63.765742776954646,1.3600006103515625,1.0120202088304664,221.27219940185546,220.46506524902875,221.87866617838543,223.2922671077421,1.2742107690697695,0.5872139965788108,0.1020169130346178,0.485197083544193,1.940556730678153,1.653316755430901,2.235824648944027,0.5867639282794919,0.653194246449359,1.3247577605993053,2.022023948759853,1.7964946658821024,-0.49686963570728376,-2.1535708778482148,-0.07667353115750983,2.1798464188788187,-1.1558553735979964,0.19218888608853035,0.13154125639039194,50.043324326560565,1.0673278262625447,0.7942329741643026,0.07860015869138692,1.0141289350242744,1.0076678649731083,1.0012886013789888,0.005699126749415676,0.5872139965788108,0.1020169130346178,0.485197083544193
2006-10-25 00:00:00+01:00,GBP-JPY,2006-10-25 00:00:00+01:00,223.47999572753906,0.001208180945153181,1.0,222.6701987683326,222.05012572627598,62.74072126157451,2.1399993896484375,0.693878196446085,221.34799926757813,220.54546647299406,221.97766621907553,223.409865965157,1.2903998591173498,0.6200621818293541,0.10789207862812888,0.5121701032012252,2.084550466757288,1.7329297264625392,1.748316113745218,1.1706874119684463,0.17558654913028984,1.3334148219191142,1.945672804052103,1.8810929443679536,-0.015257400789377769,-1.9237952045277211,0.18348709155105228,2.389483655639882,-0.9619245560088452,0.14723581076481196,0.11438960010104893,48.62114701755313,1.6584002040361543,0.5377233975526831,0.07579986572267217,1.0133057790825382,1.0067679309096838,1.000313906290929,0.005774117969335257,0.6200621818293541,0.10789207862812888,0.5121701032012252
2006-10-26 00:00:00+01:00,GBP-JPY,2006-10-26 00:00:00+01:00,223.75,-0.0024581141978002874,-1.0,222.83632203474298,222.17604233914443,64.4044044763575,1.5500030517578125,0.8473452581181595,221.45299926757812,220.48237055263016,222.0453328450521,223.60829513747402,1.407786664457926,0.6602705061754648,0.11848032237939166,0.5417901837960731,2.198730405358329,1.8127402732259423,2.0334718106162097,0.6561640527777691,0.40350854987055546,1.3705624806429613,1.7390355966520694,1.884280456972234,0.9240538095810598,-1.530564212372593,0.5161454202014376,2.366723398106118,-0.7340135907389664,0.16612326641038067,0.12591661286845124,45.74869623527559,1.101021263299612,0.6018989094803177,0.10499999999998977,1.014820366087228,1.0076771131962385,1.0006337191669874,0.006291783975230955,0.6602705061754648,0.11848032237939166,0.5417901837960731
2006-10-27 00:00:00+01:00,GBP-JPY,2006-10-27 00:00:00+01:00,223.1999969482422,0.0009408903079684006,1.0,222.89227202143516,222.25189082870722,58.65864593671041,1.0099945068359375,1.0366181921011908,221.56019927978517,220.5510492117645,222.1183329264323,223.68561664110007,1.411215088839047,0.6403734170622499,0.07886658661294144,0.5615068304493085,2.1225718890068945,1.8146201009159715,0.46378946825263395,0.17071353405532005,0.6880508840112723,1.4114059927845444,1.6787894356688626,1.8933534584964562,1.276825011310943,-1.4136088178859618,0.3934218428170833,1.742871824816069,-0.554382021322802,0.055949986692183984,0.07584848956278734,41.56605637271541,0.7156914029787066,0.7345571913874427,0.10720001220704489,1.0120105877797674,1.004869764722069,0.9978290079614862,0.006322648333934759,0.6403734170622499,0.07886658661294144,0.5615068304493085
2006-10-30 00:00:00+00:00,GBP-JPY,2006-10-30 00:00:00+00:00,223.41000366210938,-0.002461855076953734,-1.0,222.97192304307734,222.3376769645148,60.12157271038865,1.6100006103515625,1.1362652037017362,221.64179931640626,220.54832573106802,222.17466634114584,223.80100695122366,1.46401985146281,0.634239499153125,0.05818613496305325,0.5760533641900718,2.0716117380841834,1.8225558806867062,0.8331144667095967,0.6311988500366115,0.9054267867928849,1.4279630168186284,1.5639909664895764,1.867544743290864,1.7729709587087885,-1.2138281486872526,0.394968611592351,1.3621911869833265,-0.3994739215081719,0.07965102164217797,0.08578613580758088,41.06609118060575,1.0997122810478919,0.7761269101415599,0.08160003662109716,1.0129752874865658,1.0055602078369579,0.9982528975430415,0.006553063101314965,0.634239499153125,0.05818613496305325,0.5760533641900718
2006-10-31 00:00:00+00:00,GBP-JPY,2006-10-31 00:00:00+00:00,222.86000061035156,0.0031409716697705647,1.0,222.95470420727338,222.37636760494715,54.665640844494625,0.7700042724609375,0.3964343182944363,221.69859924316407,220.61805091673713,222.22733306884766,223.83661522095818,1.4483206272488147,0.5783310351336297,0.0018221367548463263,0.5765088983787834,1.8866267993672767,1.76340663142359,-0.5976601299964909,-0.1529683354345411,-0.20418731000816295,1.420862315281213,1.5303177774262071,1.8388682648074042,1.8032463712660007,-1.169885163352058,-0.008980432697916768,0.564235223116023,-0.34208079724267215,-0.01721883580395911,0.03869064043234971,37.74415679512609,0.5316531836763341,0.27371999737895797,0.05679992675780454,1.0101621317217626,1.0028469384605714,0.9956369309389236,0.006498791273814356,0.5783310351336297,0.0018221367548463263,0.5765088983787834
2006-11-01 00:00:00+00:00,GBP-JPY,2006-11-01 00:00:00+00:00,223.55999755859375,-0.0006709335217498502,-1.0,223.04782626132265,222.46404389780986,59.68061023586486,1.6300048828125,0.4177301600791772,221.76679931640626,220.62960121234804,222.29166615804036,223.95373110373268,1.4953911448130144,0.5837776528113636,0.005815003546064235,0.5779626492652994,1.878402788480555,1.773791551820514,0.7015961813095712,0.5912374212942076,-0.15550148684239848,1.42554493581412,1.4512458094759315,1.8331572120248114,2.1449680298117815,-1.0027249512083822,0.0936149400952681,0.5776944492621224,-0.27431254507947206,0.09312205404927454,0.08767629286271017,39.90969883891308,1.0900190819414795,0.2793450807356564,0.06820007324219546,1.0132819727277906,1.0057057082817116,0.9982418978098804,0.0066889924903541,0.5837776528113636,0.005815003546064235,0.5779626492652994
