Date,Close,dailyEMA12,dailyEMA26,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDhistogram,MACDsignal,weeklyEMA5,weeklyEMA13,weeklyADX
2018-01-29 00:00:00+00:00,1182.3599853515625,1114.0562899317213,1066.2729539268971,190.42699724497788,102.80700212779038,897.5210152098532,1146.7504301525298,1395.9798450952064,43.46707154224071,47.784539215438826,-5.730069235555952,53.51460845099478,1005.0361131837575,758.6358431302584,63.43539324139105
2018-01-30 00:00:00+00:00,1071.1300048828125,1107.452246078043,1066.6327354791872,117.9972694036253,-7.662764776062204,894.4677937911204,1135.8642403738838,1377.2606869566473,42.50445396596072,40.82052870014513,-10.15526380067972,50.97579250082485,1005.0361131837575,758.6358431302584,63.43539324139105
2018-01-31 00:00:00+00:00,1118.31005859375,1109.1226787727671,1070.4606853395253,58.1993488401622,-35.9606853395253,893.9046024274652,1129.316150483631,1364.7276985397966,41.690991128631325,38.662854903563584,-9.850350077809011,48.513204981372596,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-01 00:00:00+00:00,1036.7900390625,1097.994580355803,1067.966563393079,93.38341219285849,-83.14759366651651,885.3677166280337,1123.6904355003721,1362.0131543727107,42.417860176270864,30.028745899149953,-14.787567265778115,44.81631316492807,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-02 00:00:00+00:00,915.7849731445312,1069.9623330925303,1056.6938530042978,-20.923833473047807,-298.7138725355478,862.509724687455,1106.670674641927,1350.831624596399,44.12531307626317,13.269096880592997,-25.23777302746806,38.506869908061056,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-03 00:00:00+00:00,964.0189819335938,1053.6633559911554,1049.8290477398011,-57.886054575738626,-202.13904529839488,872.0628221164743,1086.0801478794642,1300.0974736424541,39.41096357959433,3.8348301525825264,-27.737631804382822,31.57246195696535,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-04 00:00:00+00:00,834.6820068359375,1019.9739176595834,1033.8922298950704,-64.86024747319539,-228.82820401616414,860.0768929697808,1060.7426234654017,1261.4083539610226,37.834951864205166,-13.917870626755416,-36.39226606697661,22.474395440221194,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-05 00:00:00+00:00,697.9509887695312,970.4319285995754,1009.0076935154008,-152.36169742165077,-364.4086944919633,804.5172175883527,1032.4583827427455,1260.3995478971383,44.15503209899129,-38.575391246898675,-48.8398293496959,10.26443810279722,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-06 00:00:00+00:00,793.1220092773438,943.1534794730782,993.0161613496188,-196.5771354707125,-418.5971550019625,770.7186459467141,1020.0503859747024,1269.3821260026907,48.88616159676093,-49.862365695140966,-48.101443038350546,-1.7609226567904184,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-07 00:00:00+00:00,757.0679931640625,914.5249431178449,975.5385192617998,-124.33850705476857,-252.10553586336232,734.4297790218494,1007.8036237444196,1281.17746846699,54.25141134279117,-61.01330860584744,-47.401908759245615,-13.611399846601824,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-08 00:00:00+00:00,817.8070068359375,899.6452606129361,963.8547035265508,-118.76870499139454,-208.0116859484258,712.756831078025,997.400146484375,1282.043461890725,57.07705506353846,-64.20921653521611,-40.478253350891436,-23.730963184324683,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-09 00:00:00+00:00,883.864990234375,897.2175267085421,957.9295395789823,-73.92551125866976,-169.09555520398226,702.0369819212417,990.0080043247768,1277.979026728312,58.17549376278878,-60.71182131948751,-29.58468650813026,-31.12713481135725,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-10 00:00:00+00:00,860.4149780273438,891.5555961422039,950.7062387233053,-33.30621430924282,-125.12921235611782,692.8764394900675,975.9730021158854,1259.0695647417033,58.013195449478935,-59.15048049952611,-22.41867655053509,-36.73180394899102,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-11 00:00:00+00:00,814.6599731445312,879.7255002964081,940.6287375693221,-81.34071266697833,-152.40675270604083,675.7056346975924,964.7863362630209,1253.8670378284494,59.92636725871272,-60.90310012696568,-19.337036942379726,-41.56606318458596,941.5773998373487,766.6392902751545,51.030821703913006
