Date,Close,ActualReturns,Signal,dailyEMA12,dailyEMA26,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,weeklyEMA5,weeklyEMA13,weeklyADX
2015-02-02 00:00:00+00:00,238.22900390625,0.04959644263664864,1.0,235.14489273353595,245.4623989965466,7.030110318221858,-12.485896151504704,184.39513937328064,226.94728524344308,269.4994311136055,37.499585707330546,-10.317506356785572,2.6740040648402026,-12.991510421625774,261.14144425198515,299.75952900510646,33.473312319114015
2015-02-03 00:00:00+00:00,227.26800537109375,-0.046010344481269505,-1.0,233.93306390854485,244.11466613540193,12.023936823877023,-9.450062199560477,184.46476193208204,227.01428585960753,269.56380978713304,37.48620820615616,-10.181602306205093,2.2479264923365445,-12.429528798541638,259.18756598333596,298.13402842562164,33.10304672230099
2015-02-04 00:00:00+00:00,226.85299682617188,-0.001826075536872085,-1.0,232.843822818949,242.83602396434785,-2.785824161722445,-11.730816227152133,192.82226588371654,229.33571443103608,265.84916297835565,31.842793119167293,-9.99220121253947,1.9498620688017336,-11.942063281341204,257.2336877146867,296.5085278461369,32.73278112548795
2015-02-05 00:00:00+00:00,217.11099243164062,-0.042944129153365984,-1.0,230.4233873747477,240.9304660730362,8.98161140454917,-15.69838127123208,193.78118617676643,229.68176196870348,265.58233776064054,31.261146278413595,-10.507078755099798,1.1479876209931241,-11.655066376092922,255.2798094460375,294.88302726665205,32.362515528674926
2015-02-06 00:00:00+00:00,222.26600646972656,0.023743680503459652,1.0,229.16840569705215,239.54791350982808,1.3415888097837865,-12.936411068145901,195.58922048660065,230.35647655668714,265.12373262677363,30.185611960886895,-10.379507860847042,1.0204468121967043,-11.399954673043746,253.32593117738827,293.2575266871673,31.9922499318619
2015-02-07 00:00:00+00:00,227.75399780273438,0.02469109613374587,1.0,228.9508044825417,238.67429012411742,1.3481914891379745,-6.343809853635463,199.79940078855185,231.71333385649183,263.6272669244318,27.546047986781282,-9.723485682251265,1.341175192633985,-11.06466087488525,251.37205290873905,291.63202610768246,31.621984335048868
2015-02-08 00:00:00+00:00,223.41200256347656,-0.01906440844572377,-1.0,228.09868111037784,237.5437503048107,1.3393224296612232,-7.021685260768464,201.62667701466205,232.33585757300966,263.0450381313573,26.43516233708996,-9.445069228850627,1.295673316827699,-10.740742545678327,249.41817464008983,290.0065255281977,31.251718738235837
2015-02-09 00:00:00+00:00,220.11000061035156,-0.01477987715627238,-1.0,226.86965334114302,236.25236143855446,-2.8926483362602085,-9.850656148760208,202.36812092277933,232.58581034342447,262.8034997640696,25.98412119469131,-9.382708126534169,1.0864275353153268,-10.469135661849496,247.4642963714406,288.3810249487129,30.88145314142281
2015-02-10 00:00:00+00:00,219.83900451660156,-0.0012311848303054873,-1.0,225.78801506044434,235.03655722211352,-3.9810082245068372,-10.456014328022462,203.71342871317228,232.99171520414808,262.2700016951239,25.132470023942332,-9.248542186311482,0.9764747804304115,-10.225016966741894,246.8156633213404,287.2680040787256,30.30475821777198
2015-02-11 00:00:00+00:00,219.18499755859375,-0.0029749359511789253,-1.0,224.77216621400578,233.86236761740835,-1.3661603546307788,-6.698161087052654,202.86018821268596,232.62447684151786,262.38876547034977,25.589988665818417,-9.090201424253735,0.9078524339905272,-9.998053858244262,246.16703027124015,286.1549832087383,29.72806329412115
2015-02-12 00:00:00+00:00,221.76400756835938,0.011766361924821833,1.0,224.30937257621403,232.9661927989603,-2.110367449260906,-6.695374163128093,201.95309393362925,232.07009597051712,262.187098007405,25.955090776292025,-8.65682024038955,1.072986894283769,-9.729807134673319,245.51839722113994,285.04196233875103,29.151368370470315
2015-02-13 00:00:00+00:00,235.427001953125,0.061610513511999754,1.0,226.0197770957388,233.14847495852806,14.239225589808086,-4.757783687535664,202.0418568167385,232.1914295014881,262.3410021862377,25.969582727045808,-7.128697877718196,2.0808874055640985,-9.209585283282294,244.86976417103972,283.92894146876375,28.574673446819485
2015-02-14 00:00:00+00:00,257.3210144042969,0.09299703207166998,1.0,230.8353520662862,234.9390334359924,28.972661849729434,4.692647811643496,201.30916517383167,232.64257303873697,263.97598090364227,26.936950924874804,-4.1036813823383795,4.084723120755132,-8.188404503093512,244.2211311209395,282.8159205987765,27.997978523168655
2015-02-15 00:00:00+00:00,234.8249969482422,-0.08742394206758974,-1.0,231.44914358658713,234.93058628875164,34.1618488450535,-3.765137849282439,201.82890335279112,231.74290611630394,261.6569088798168,25.81654236138733,-3.481442712853294,3.7655694321921747,-7.247012145045469,243.57249807083926,281.7028997287892,27.421283599517825
2015-02-16 00:00:00+00:00,233.84300231933594,-0.004181814720187971,-1.0,231.81742954547155,234.85002451323936,7.703566548278445,-2.7954263716434298,206.40907607705404,229.85576375325522,253.3024514294564,20.401217958032717,-3.032594976812163,3.3715337345866443,-6.4041287113988075,242.92386502073904,280.5898788588019,26.844588675866994
2015-02-17 00:00:00+00:00,243.61000061035156,0.04176733190278581,1.0,233.63167124776078,235.49891163154396,12.143322648723597,-1.317675886432653,209.75477036398428,228.90981111072358,248.06485185746288,16.735884454925365,-1.8672403914360984,3.629510655970167,-5.496751047406265,242.7318713669427,279.7389017043573,26.3627746995778
2015-02-18 00:00:00+00:00,236.3260040283203,-0.02990023629482208,-1.0,234.0461839832315,235.56017773500886,10.204823096846638,-1.7061876453408615,209.72261983309085,229.02462114606584,248.32662245904083,16.85583079791643,-1.5139937582529228,3.186205831322674,-4.700199589575597,242.53987771314632,278.88792454991267,25.880960723288606
2015-02-19 00:00:00+00:00,240.2830047607422,0.016743822791281504,1.0,235.0056948720793,235.91001677395207,7.666302198233211,0.5863003671785236,209.536465337492,229.34700230189733,249.15753926630268,17.27560139489249,-0.9043219073520845,3.03670214577881,-3.9410240531308944,242.34788405934998,278.0369473954681,25.39914674699941
2015-02-20 00:00:00+00:00,243.7790069580078,0.014549519225243168,1.0,236.35543519299137,236.49290493573397,10.745562731813322,2.9435607786883224,209.49072507257196,230.17338344029017,250.85604180800837,17.971372761337143,-0.1374697473789297,3.042843444601572,-3.1803131919805017,242.15589040555363,277.1859702410234,24.917332770710214
2015-02-21 00:00:00+00:00,244.53399658203125,0.003097024774383117,1.0,237.61367540668982,237.08854135397823,17.706331917528928,5.5703303306148655,210.73467485389256,231.4624306815011,252.19018650910965,17.91025503929882,0.5251340487885443,2.9643577926152367,-2.4392237438266924,241.9638967517573,276.33499308657883,24.435518794421018
2015-02-22 00:00:00+00:00,235.9770050048828,-0.03499305494022753,-1.0,237.36187996025797,237.0062053281193,9.03011833075766,-3.510882035453278,211.18023460163812,231.89124043782553,252.60224627401294,17.862689247841963,0.3556746288191732,2.2359186981166923,-1.880244069297519,241.77190309796092,275.4840159321342,23.953704818131826
2015-02-23 00:00:00+00:00,238.89199829101562,0.012352870086102197,1.0,237.59728278037454,237.14589369574125,2.5117107498988958,-5.176277531351104,211.17127608425554,231.92281159900483,252.67434711375412,17.895208644355996,0.45138908182448745,1.8653065208976052,-1.4139174390731177,241.57990944416457,274.6330387776896,23.47189084184263
2015-02-24 00:00:00+00:00,238.73500061035156,-0.0006571910394118641,-1.0,237.7723162926787,237.26360531904572,2.1286846838837903,-1.3703234948271472,211.6326960006783,232.46885899135046,253.30502198202262,17.92598207009518,0.5087109712563063,1.538102728263539,-1.0293917570072328,243.20324772909646,274.6542015256497,23.331089096927975
2015-02-25 00:00:00+00:00,237.47000122070312,-0.005298759655745222,-1.0,237.72580628160554,237.27889390435368,1.6141900562850822,-2.195807502308668,212.19270457982003,232.97443062918526,253.7561566785505,17.84034925484381,0.44691237524082794,1.1810433057984486,-0.7341309305576207,244.82658601402835,274.6753642736098,23.190287352013325
2015-02-26 00:00:00+00:00,236.42599487304688,-0.00439637150919947,-1.0,237.52583529567343,237.21571619833097,0.18417141819375615,-3.268831511493744,214.3280891086065,233.89419265020462,253.46029619180274,16.730730523831163,0.31011909564082885,0.8354000209587596,-0.5252809253179308,246.44992429896024,274.69652702156986,23.04948560709867
2015-02-27 00:00:00+00:00,253.8280029296875,0.07360446158209011,1.0,240.03386108552175,238.44625595620923,16.619154051197,-3.5978564468498746,214.8124716602004,235.3971448625837,255.981818064967,17.4893142517934,1.5876051278726777,1.6903088425524868,-0.1027037146798091,248.07326258389216,274.71768976953,22.908683862184017
2015-02-28 00:00:00+00:00,254.26300048828125,0.0017137492852363767,1.0,242.22295945517706,239.61786666228863,12.469041887596376,7.256044451072938,214.88743133753098,236.65947832380022,258.43152531006945,18.3994717984466,2.6050927916701028,2.1662372050799297,0.4388555865901733,249.69660086882405,274.7388525174901,22.767882117269362
2015-03-01 00:00:00+00:00,260.2019958496094,0.02335768613570588,1.0,244.9889650543205,241.14261697246053,16.671038607788887,0.9440336029060745,215.30534306032348,238.41138276599702,261.51742247167056,19.383336011563113,3.846348080829074,2.7259939953911205,1.1203540854379535,251.31993915375594,274.7600152654502,22.627080372354712
2015-03-02 00:00:00+00:00,275.6700134277344,0.059446191131697246,1.0,249.709126342538,243.7002018950734,26.59186853050886,8.603861938711987,214.4768090880256,241.05709766206286,267.6373862361001,22.05310595027579,6.008924446592317,3.9108562889234912,2.098068157668826,252.94327743868783,274.7811780134103,22.486278627440058
2015-03-03 00:00:00+00:00,281.7019958496094,0.02188116997881684,1.0,254.63110626670283,246.5151495954094,31.164883723531545,13.52990447548467,213.9910602384786,244.0029543922061,274.0148485459336,24.599615384563666,8.115956670555335,4.814310810309207,3.301645860246128,254.68916873346015,275.08374569944084,22.599858156626105
2015-03-04 00:00:00+00:00,273.0920104980469,-0.030564161697168357,-1.0,257.4712453792173,248.48380595856773,26.75376072429833,10.654761700860831,216.26795045594776,246.56995500837053,276.8719595607933,24.57882960751977,8.987439420025026,4.548634847823119,4.438804572201907,256.43506002823244,275.38631338547134,22.713437685812153
2015-03-05 00:00:00+00:00,276.1780090332031,0.011300215372570532,1.0,260.349209018292,250.53522840854072,21.317783169207985,4.41980343287986,218.4833018724725,249.16109793526786,279.8388939980632,24.624868261549764,9.813980609222881,4.300140829616779,5.513839779606102,258.18095132300476,275.6888810715019,22.8270172149982
2015-03-06 00:00:00+00:00,272.7229919433594,-0.012510109338315867,-1.0,262.2528679298408,252.17876644815692,15.355133779143557,7.762146718596682,219.34078228609204,250.93709745861236,282.53341263113265,25.182657719814873,10.074101481236823,3.648209361304577,6.4258921199322465,259.9268426177771,275.9914487575324,22.94059674418425
2015-03-07 00:00:00+00:00,276.260986328125,0.012972849702017175,1.0,264.4079630680384,253.96263458741382,13.446040838211616,5.725032537430366,218.53039947223425,251.83900088355654,285.1476022948788,26.452297931981768,10.445328480246275,3.2155490882512225,7.229779391995052,261.67273391254935,276.29401644356295,23.0541762733703
2015-03-08 00:00:00+00:00,274.35400390625,-0.006902829267430466,-1.0,265.938123196994,255.4731063888091,11.919878511990362,6.626879244412237,220.00621819125888,253.72133454822358,287.4364509051883,26.57649299929615,10.465016807864828,2.588189932695821,7.876826875169007,263.41862520732167,276.59658412959345,23.167755802556346
2015-03-09 00:00:00+00:00,289.60699462890625,0.0555960201254011,1.0,269.5794880326728,258.00154255474223,23.121500736858422,4.313517338420922,220.62023727035375,256.3767627534412,292.13328823652864,27.893733503043464,11.577945477659739,2.9608948819925853,8.617050595667154,265.164516502094,276.899151815624,23.281335331742394
2015-03-10 00:00:00+00:00,291.760009765625,0.007434264975117566,1.0,272.99187599158853,260.5021697555484,27.05213035606772,16.751135483020846,220.39527061774487,258.6696203322638,296.9439700467827,29.593231447400054,12.489706235810957,3.0981245121150423,9.391581723695914,266.3753960524965,277.1786178410306,23.395499055617194
2015-03-11 00:00:00+00:00,296.3789978027344,0.01583146381445455,1.0,276.5898947317648,263.1597125738584,20.801096479172713,13.918100873703963,221.42967472285324,261.52928670247394,301.62889868209464,30.665484913924466,13.430182157712466,3.2308803472132404,10.199301810499225,267.58627560289904,277.45808386643716,23.509662779491997
2015-03-12 00:00:00+00:00,294.35400390625,-0.006832447344437664,-1.0,279.32283460476253,265.47040082070225,17.765178090549966,13.090159780003091,222.86443851159981,264.1040961855934,305.34375385958697,31.229850857756716,13.852433783896174,2.9225055787175584,10.929928205178616,268.79715515330156,277.73754989184374,23.623826503366796
