Date,Close,Actual Returns,Signal,dailyEMA12,dailyEMA26,BullPower,BearPower,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,weeklyEMA5,weeklyEMA13,weeklyADX
2018-01-29 00:00:00+00:00,1182.3599853515625,-0.051083076311750575,-1.0,1114.0562765946338,1066.276972547345,142.6436745772412,55.0236794600537,897.5210152098532,1146.7504301525298,1395.9798450952064,43.46707154224071,47.78091718529231,-5.72910498798182,53.51002217327413,1005.0361131837575,758.6358431302584,63.43539324139105
2018-01-30 00:00:00+00:00,1071.1300048828125,-0.09407454738556376,-1.0,1107.452234792815,1066.6364564240462,77.17777008999747,-48.482264089690034,894.4677937911204,1135.8642403738838,1377.2606869566473,42.50445396596072,40.81714333169498,-10.154303073263321,50.9714464049583,1005.0361131837575,758.6358431302584,63.43539324139105
2018-01-31 00:00:00+00:00,1118.31005859375,0.04404699102430554,1.0,1109.122669223728,1070.464130658839,19.537364955959447,-74.62266922372805,893.9046024274652,1129.316150483631,1364.7276985397966,41.690991128631325,38.659693533518976,-9.849402297151457,48.50909583067043,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-01 00:00:00+00:00,1036.7900390625,-0.07289572234891606,-1.0,1097.9945722758468,1067.9697535035546,63.35540331009065,-113.17560254928435,885.3677166280337,1123.6904355003721,1362.0131543727107,42.417860176270864,30.025796053440672,-14.786639821783808,44.81243587522448,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-02 00:00:00+00:00,915.7849731445312,-0.11671125431276863,-1.0,1069.9623262556445,1056.6968068102935,-34.192306724394484,-311.9823457868945,862.509724687455,1106.670674641927,1350.831624596399,44.12531307626317,13.26634637555344,-25.23687159973683,38.50321797529027,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-03 00:00:00+00:00,964.0189819335938,0.052669578780531134,1.0,1053.6633502060981,1049.8317827453527,-61.72035704203563,-205.97334776469188,872.0628221164743,1086.0801478794642,1300.0974736424541,39.41096357959433,3.8322671709167935,-27.73676064349878,31.569027814415573,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-04 00:00:00+00:00,834.6820068359375,-0.13416434481221196,-1.0,1019.9739127645349,1033.8947623076183,-50.94193034265993,-214.90988688562868,860.0768929697808,1060.7426234654017,1261.4083539610226,37.834951864205166,-13.920257480630653,-36.39142823603698,22.471170755406327,1005.0361131837575,758.6358431302584,63.43539324139105
2018-02-05 00:00:00+00:00,697.9509887695312,-0.16381210682223524,-1.0,970.4319244576113,1009.010038341834,-113.78592836386133,-325.83292543417383,804.5172175883527,1032.4583827427455,1260.3995478971383,44.15503209899129,-38.57761290830126,-48.83902693096607,10.261414022664809,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-06 00:00:00+00:00,793.1220092773438,0.13635774150215973,1.0,943.1534759683394,993.0183324852052,-146.71445008943317,-368.73446962068317,770.7186459467141,1020.0503859747024,1269.3821260026907,48.88616159676093,-49.86443261416298,-48.10067730946223,-1.7637553047007497,941.5773998373487,766.6392902751545,51.030821703913006
2018-02-07 00:00:00+00:00,757.0679931640625,-0.04545834775929625,-1.0,914.5249401522968,975.5405295725279,-63.324927945265586,-191.09195675385934,734.4297790218494,1007.8036237444196,1281.17746846699,54.25141134279117,-61.015230733328735,-47.401180342902386,-13.614050390426348,941.5773998373487,766.6392902751545,51.030821703913006
