Date,Ticker,Date,Close,ActualReturns,Signal,EMAShort,EMALong,RSIline,MOMline,ROCline,SMAline,lowerBB,middleBB,upperBB,2stdBB,MACDline,MACDHistogram,MACDSignal,EMAShort_zscore,EMALong_zscore,RSIline_zscore,MOMline_zscore,ROCline_zscore,SMAline_zscore,lowerBB_zscore,middleBB_zscore,upperBB_zscore,2stdBB_zscore,MACDline_zscore,MACDHistogram_zscore,MACDSignal_zscore,EMAShort_normal,EMALong_normal,RSIline_normal,MOMline_normal,ROCline_normal,SMAline_normal,lowerBB_normal,middleBB_normal,upperBB_normal,2stdBB_normal,MACDline_normal,MACDHistogram_normal,MACDSignal_normal
2006-10-23 00:00:00-04:00,Gold,2006-10-23 00:00:00-04:00,579.7000122070312,0.008107662770503232,1.0,586.4794736476213,588.8823270969918,44.71224751293666,3.4000244140625,-1.6457434348894462,598.8320043945313,564.5134077630913,584.6800048828125,604.8466020025336,6.898336509305848,-2.4032926589349017,2.190011384638068,-4.59330404357297,-0.4610872226242245,-1.026324908468918,0.36236326062679897,1.1637028973365495,0.5867662313093305,-1.6478243407493902,-0.2352629793935185,-1.44727261273539,-2.0896595692888096,-2.4269676435342142,1.89162693540338,0.9368370677244352,1.9067465533362937,-1.2326293528345786,-0.7345851911968566,6.481598491552259,0.4928759867651964,-0.23857105733669853,-0.9759997558593341,1.0269021146975366,0.9914825329510296,0.9584248473708099,0.01189983847514947,-2.4032926589349017,2.190011384638068,-4.59330404357297
2006-10-24 00:00:00-04:00,Gold,2006-10-24 00:00:00-04:00,584.4000244140625,0.005475617792938037,1.0,586.1595583809199,588.5503046760341,47.46746902499777,22.4000244140625,-0.9323613786019203,598.0700048828126,564.4468035121046,584.5966715494792,604.7465395868538,6.893596565976747,-2.391117933976261,1.761748887677367,-4.152866821653628,-0.45357155268998317,-1.0274430842439897,0.6867643504742292,1.9841285146135457,0.7217347710952183,-1.6185758127653485,-0.17080223958103474,-1.3878032607128972,-1.9031718633430417,-2.1981457141480614,1.7452726024553908,0.7138267655733126,2.1460995145141073,-0.31991526670140047,-0.3320224209577418,6.88573353121255,3.2493958994666903,-0.13525035439462432,-0.7619995117187273,1.0353500467675694,0.9996636191326654,0.9663553012032255,0.011796023747412536,-2.391117933976261,1.761748887677367,-4.152866821653628
2006-10-25 00:00:00-04:00,Gold,2006-10-25 00:00:00-04:00,587.5999755859375,0.015656930887135045,1.0,586.3811610278457,588.4799099286196,49.319291338441005,16.5999755859375,-0.608937169614443,597.2480041503907,564.4343404983715,584.5466715494791,604.6590026005867,6.881343109112273,-2.0990633644264562,1.6430427657817375,-3.7421061302081937,-0.3700755072857059,-1.0039442670360876,0.8842282376061626,1.5477010442944894,0.7588647442873774,-1.6005600770115718,-0.093057594911893,-1.3300434732645983,-1.7491358154973407,-2.0048365947081455,1.6770497713580887,0.6149614294019958,2.2408707122837925,0.22160264692581677,-0.07039474741452523,7.167102490955931,2.412316218320202,-0.08849103437497376,-0.8220007324218841,1.0410422141698745,1.00522337083601,0.9717873595840303,0.011710931577644126,-2.0990633644264562,1.6430427657817375,-3.7421061302081937
2006-10-26 00:00:00-04:00,Gold,2006-10-26 00:00:00-04:00,596.7999877929688,0.0023458854602862456,1.0,587.9840574532492,589.0962119926454,54.306475244623606,24.39996337890625,-0.08371003017219047,596.8760034179687,564.6484629893314,585.1300048828125,605.6115467762936,7.000680779507477,-1.112420624025276,2.103748404946334,-3.2161690289716103,-0.0337714985422965,-0.8940137897724025,1.4955108613685433,1.7856490155516742,0.8349901555032696,-1.541981685971171,0.016737204191273277,-1.2225695398564143,-1.5692649007229573,-1.7821706361717409,1.7749766659876907,0.7586325692065519,2.268556392035589,1.6028964254035145,0.616302064025831,7.757313460655216,3.485370087196416,-0.011957412830081901,-0.3720007324219523,1.0569407815854532,1.0199442565118386,0.985450146995662,0.011730363476374649,-1.112420624025276,2.103748404946334,-3.2161690289716103
2006-10-27 00:00:00-04:00,Gold,2006-10-27 00:00:00-04:00,598.2000122070312,0.010865930904980337,1.0,589.5557427999848,589.7705675640814,55.03166457404106,19.79998779296875,-1.1239649244576433,596.5980041503906,565.1203169005313,585.8566711425781,606.5930253846249,7.078985445913014,-0.21504991262872863,2.4008952930743055,-2.615945205703034,0.340577475898845,-0.7644682247841481,1.5246914528009459,1.4536836156867998,0.5238756765128701,-1.4806645306141506,0.16410462683306115,-1.1038578059921866,-1.413508411594833,-1.6052813849414902,1.8343344874454905,0.8530494712773659,2.248909073293526,1.5716853467356486,0.6743555714359672,7.773947975244542,2.7970092528442883,-0.15877486018940098,-0.27799926757813864,1.0585356680997233,1.0210688751574346,0.9861636833488617,0.01183381026656189,-0.21504991262872863,2.4008952930743055,-2.615945205703034
2006-10-30 00:00:00-05:00,Gold,2006-10-30 00:00:00-05:00,604.7000122070312,-0.000992288091584026,-1.0,591.8856304010689,590.876452352448,58.33766413365943,32.79998779296875,1.0190505963724394,596.1780041503906,564.6604419585848,586.4733378092448,608.2862336599047,7.4386658162982995,1.0089875383243907,2.89994619522194,-1.8909586568975492,0.8920618421684537,-0.560154739994442,1.829881131974154,1.8801029077817908,1.0187017181091316,-1.4421693578155028,0.18645171101886338,-0.9953775512334119,-1.233942364840093,-1.3590707278377285,1.9475694282678635,1.0539833596927202,2.2363008274468776,2.3298876010840104,1.1058847883666658,7.842490249506864,4.409391227268628,0.13699373268519127,-0.4199999999999591,1.0709091115176494,1.0310784365166057,0.9941043849845227,0.012301415025855038,1.0089875383243907,2.89994619522194,-1.8909586568975492
2006-10-31 00:00:00-05:00,Gold,2006-10-31 00:00:00-05:00,604.0999755859375,0.020691939257034164,1.0,593.7647604295101,591.8559725919657,57.914380498488946,31.79998779296875,1.0707651410737151,595.7680041503907,564.9904817814746,587.3833374023437,609.7761930232128,7.624613840732951,1.9086266365244455,3.039668234737596,-1.1310415982131503,1.3051334757076565,-0.3534001725146527,1.6560589096927303,1.701549253326919,0.9670560397689675,-1.4063644185236173,0.3181320094826795,-0.8553544888090612,-1.0780283802471051,-1.2012509907704232,1.9779729458901754,1.101745113579388,2.2143891491693637,1.8791300284412955,0.979520239517683,7.595713266040193,4.170701422685012,0.14043532740679532,-0.40999999999996817,1.0692215091502897,1.0284595035629063,0.9906913101852449,0.012621443716063014,1.9086266365244455,3.039668234737596,-1.1310415982131503
2006-11-01 00:00:00-05:00,Gold,2006-11-01 00:00:00-05:00,616.5999755859375,0.014271892923386043,1.0,597.2778704535759,593.6888617026303,63.806014852840356,40.29998779296875,6.992883679783479,595.6260034179687,564.0669793295616,588.6033365885417,613.1396938475217,8.33714514810234,3.588872350082511,3.7759311586365287,-0.18705880855401813,1.9140551523894827,0.021525697477719003,2.224178857081284,1.9389248250879751,2.2143660101016502,-1.3452690994853986,0.2352756753220837,-0.677111141138749,-0.8207368441388826,-0.8777437488805504,2.1519240402432946,1.4846502463761824,2.233762460545098,3.5131100240657815,1.8328891106646097,7.653221063011427,4.833787474857822,0.8387623767561687,-0.14200073242193412,1.0931325501783768,1.0475645264936149,1.0056435454646593,0.013521157116783516,3.588872350082511,3.7759311586365287,-0.18705880855401813
2006-11-02 00:00:00-05:00,Gold,2006-11-02 00:00:00-05:00,625.4000244140625,0.002398464888781149,1.0,601.6043556782662,596.0378367182919,67.27889485285536,36.60003662109375,11.281143134174831,595.74400390625,562.3160175116093,590.0433369954427,617.7706564792761,9.398401014075876,5.566403543859337,4.602769881930684,0.963633661928653,2.426885092085684,0.5222973310661935,2.3591941380187995,1.6661879079157806,2.719871758724606,-1.2597911071447925,-0.020914472767316707,-0.46546459668687074,-0.4894426168603292,-0.4471044744523708,2.3242672064378507,1.8940706123817288,2.2861716192394397,4.326485224690259,2.3489750156616083,7.158546943473953,3.894283353761805,1.200325791299945,0.11800048828126819,1.1121860394118166,1.0599221874085714,1.012349838657386,0.015027823228630733,5.566403543859337,4.602769881930684,0.963633661928653
2006-11-03 00:00:00-05:00,Gold,2006-11-03 00:00:00-05:00,626.9000244140625,-0.0017547241637483335,-1.0,605.4959970222349,598.3239246957564,67.84525066563624,32.20001220703125,9.789846657454039,595.8420043945313,560.574920370479,591.2933369954427,622.0117536204064,10.390246161424413,7.171974666688925,4.966672803808217,2.2053018628807077,2.6423113668728875,1.0319465531075913,2.145135580160698,1.3808778107722506,2.1260893890856676,-1.1798441479246602,-0.29682295586942437,-0.2629667773975893,-0.17503418611345048,-0.05035317246765746,2.360721476877374,1.9565922112963359,2.3293344885977434,3.891641343968672,2.28608797746449,6.529705804037971,3.099061533939337,0.9422150837773737,0.09800048828128638,1.1183162172145513,1.0602183132986907,1.0078588077559694,0.01657400822585028,7.171974666688925,4.966672803808217,2.2053018628807077
